date,sma_10,sma_50,sma_200,mom_1,mom_20,mom_50,rsi_7,rsi_14,slowd,slowk,dema_10,dema_50,adx,cci_10,cci_20,aroon up,aroon down,mfi,chaikin a/d,obv
2012-09-12,21.967,20.2782,21.1697,0.91,3.2,4.43,75.8104,68.4138,78.9852,78.814,22.9164,21.3131,22.6949,107.5884,179.6712,100.0,42.8571,84.7912,32246135.9578,64564000.0
2012-09-13,22.263,20.3742,21.1851,0.67,3.94,4.8,80.6218,71.7794,79.4899,84.3119,23.4018,21.5436,25.1359,129.1608,193.4144,100.0,35.7143,89.7471,33822970.8128,68396600.0
2012-09-14,22.694,20.4636,21.201,0.65,3.26,4.47,84.1828,74.6063,84.9469,91.7147,23.9637,21.8103,27.7693,155.33,198.6971,100.0,28.5714,92.954,34428419.3843,71742500.0
2012-09-17,23.073,20.5838,21.2157,0.19,3.67,6.01,85.1155,75.3825,89.3289,91.9602,24.4276,22.0755,30.225,127.3503,165.3299,100.0,21.4286,94.9874,35195719.3843,73277100.0
2012-09-18,23.449,20.708,21.2314,0.15,4.17,6.21,85.8823,76.0062,92.5888,94.0914,24.8038,22.3363,32.5382,108.9674,149.0894,100.0,14.2857,95.4522,36846652.7176,76297100.0
2012-09-19,23.758,20.8376,21.2487,-0.23,3.73,6.48,78.6354,72.9545,93.465,94.3434,24.988,22.5635,34.3415,80.4901,122.822,92.8571,7.1429,82.417,37384881.4532,72040200.0
2012-09-20,23.983,20.9646,21.2651,-0.07,3.58,6.35,76.3479,72.0069,93.7486,92.8111,25.0829,22.7713,35.9904,61.6222,104.5707,85.7143,0.0,77.3733,38133623.2443,69399900.0
2012-09-21,24.137,21.0884,21.2832,-0.27,3.5,6.19,67.5104,68.3207,91.9384,88.6606,25.0466,22.9455,37.5215,43.2632,89.2757,78.5714,0.0,72.8866,36832564.2699,67650200.0
2012-09-24,24.287,21.2,21.2949,-0.35,3.2,5.58,57.4528,63.7639,87.9736,82.449,24.8881,23.0817,37.7964,5.0634,67.5638,71.4286,0.0,68.6563,35795861.4128,66000900.0
2012-09-25,24.425,21.3206,21.3117,-0.27,3.1,6.03,50.6602,60.4162,81.7809,74.233,24.6681,23.1883,37.4228,-56.8486,48.7697,64.2857,0.0,64.6842,34699420.2363,64306400.0
2012-09-26,24.42,21.4274,21.3288,-0.52,2.18,5.34,40.027,54.4835,71.6589,58.2948,24.3225,23.2478,34.9979,-179.9481,5.8109,57.1429,0.0,56.8629,35223837.9694,62419300.0
2012-09-27,24.347,21.5204,21.3513,-0.01,2.23,4.65,39.8394,54.3729,59.4646,45.8659,24.0557,23.3021,33.2067,-115.1218,17.2808,50.0,7.1429,54.3215,33978335.4694,60909600.0
2012-09-28,24.29,21.6144,21.3796,0.81,3.74,4.7,58.3065,61.2357,49.5682,44.544,24.1212,23.4145,31.1999,-61.5354,25.7639,42.8571,0.0,58.0295,35572235.4694,62825500.0
2012-10-01,24.243,21.7238,21.4124,0.29,3.32,5.47,63.0448,63.3606,48.6895,55.6587,24.2618,23.5418,30.2904,33.8993,63.0245,35.7143,0.0,59.0077,35349661.2426,64788200.0
2012-10-02,24.197,21.845,21.4455,0.16,3.3,6.06,65.5639,64.5162,56.3487,68.8434,24.4148,23.6729,29.47,67.9309,72.1144,28.5714,0.0,56.6946,34991161.2426,65863700.0
2012-10-03,24.178,21.9614,21.481,0.04,2.9,5.82,66.2352,64.815,66.1835,74.0482,24.5365,23.7985,28.6147,65.5686,63.6072,21.4286,64.2857,48.5823,35148730.4734,67229300.0
2012-10-04,24.18,22.077,21.5201,0.14,2.27,5.78,68.7247,65.8974,73.7438,78.3398,24.6677,23.9264,28.1002,82.8707,69.4128,14.2857,57.1429,44.9367,35381797.1401,68627700.0
2012-10-05,24.151,22.181,21.5519,-0.58,1.25,5.2,50.6682,57.9447,75.1799,73.1518,24.5675,24.0013,26.9239,37.72,32.3323,7.1429,50.0,40.1113,34751120.5045,67620500.0
2012-10-08,24.151,22.2594,21.5825,-0.06,1.5,3.92,49.1109,57.1759,72.7696,66.8172,24.4685,24.0661,25.5895,-11.6767,-14.2928,0.0,42.8571,31.574,34982820.5045,66958500.0
2012-10-09,24.119,22.3138,21.6042,-0.59,1.06,2.72,36.3086,50.1328,63.8495,51.5794,24.1963,24.0806,24.006,-52.2323,-68.9428,0.0,35.7143,37.3396,34616371.9064,66435700.0
2012-10-10,24.123,22.397,21.6214,-0.16,-0.01,4.16,33.5422,48.3919,53.3524,41.6605,23.9398,24.0809,22.8839,-114.557,-128.3746,71.4286,28.5714,40.5561,34347693.9403,65378900.0
2012-10-11,24.115,22.4674,21.6402,-0.13,-0.81,3.52,31.2828,46.9649,41.2728,30.5785,23.7069,24.0701,21.842,-115.5015,-124.3142,64.2857,21.4286,42.0023,33438543.9403,64230500.0
2012-10-12,24.028,22.548,21.6576,0.02,-1.44,4.03,32.1037,47.2227,33.0328,26.8595,23.5429,24.0605,21.0936,-112.4552,-123.6888,57.1429,14.2857,44.0572,33641918.9403,65044000.0
2012-10-15,23.877,22.5972,21.6748,-0.35,-1.98,2.46,25.8091,43.2589,25.9871,20.5234,23.3087,24.0234,20.7624,-103.9204,-128.8094,50.0,7.1429,46.2892,32985605.381,64183500.0
2012-10-16,23.726,22.6324,21.6917,0.16,-1.97,1.762,32.8328,45.5106,21.0318,15.7124,23.1923,23.9999,20.4549,-85.6909,-113.055,42.8571,0.0,54.0888,32941883.1588,64970500.0
2012-10-17,23.555,22.6738,21.7077,-0.16,-1.9,2.07,29.5672,43.6454,15.0568,8.9346,23.0581,23.9644,20.3617,-82.7844,-111.3277,35.7143,100.0,46.5214,32488013.5936,64021500.0
2012-10-18,23.318,22.6998,21.724,-0.52,-2.35,1.3,21.4701,38.17,10.238,6.0671,22.7921,23.8901,21.0213,-118.5511,-133.2133,28.5714,100.0,35.2813,31169575.9698,62490900.0
2012-10-19,23.122,22.7266,21.7387,-0.17,-2.25,1.34,19.4396,36.5554,6.4292,4.2859,22.5452,23.8062,21.9804,-150.195,-148.816,21.4286,100.0,23.6445,30566635.9698,61486000.0
2012-10-22,22.933,22.7592,21.7569,0.01,-1.89,1.63,19.9591,36.725,4.9913,4.621,22.3732,23.7271,22.9122,-138.1825,-139.7044,14.2857,100.0,16.3877,30384210.5152,62076200.0
2012-10-23,22.793,22.7942,21.774,-0.1,-1.72,1.75,18.5626,35.6976,5.7047,8.2072,22.2209,23.6441,24.2527,-136.8564,-148.5939,7.1429,100.0,17.3185,30901233.1568,61335600.0
2012-10-24,22.651,22.8296,21.7896,-0.18,-1.38,1.77,16.1846,33.8613,7.3446,9.2056,22.0571,23.5513,23.6482,-75.6421,-110.4435,0.0,92.8571,12.59,30151655.4869,60522900.0
2012-10-25,22.599,22.8818,21.8073,0.77,-0.6,2.61,48.873,46.5318,12.3606,19.6689,22.1991,23.5225,23.0869,-20.0999,-76.1356,0.0,85.7143,21.7672,31019403.4321,61718100.0
2012-10-26,22.578,22.914,21.8274,0.33,-1.08,1.61,57.216,50.8754,20.2171,31.7769,22.4211,23.52,21.8425,55.5902,-41.502,7.1429,78.5714,29.4497,31798689.1463,62809100.0
2012-10-31,22.616,22.9554,21.8509,0.24,-1.13,2.07,62.4193,53.814,33.1943,48.137,22.6706,23.5355,21.9763,165.0059,28.6456,100.0,71.4286,39.3225,30741915.813,64532100.0
2012-11-01,22.607,22.9976,21.8744,-0.31,-1.6,2.11,52.7515,49.6801,43.619,50.9431,22.7562,23.5257,21.8344,97.1191,3.5411,92.8571,64.2857,37.9972,29529223.1525,62977000.0
2012-11-02,22.591,23.031,21.8957,-0.23,-1.87,1.67,46.5153,46.8071,48.7083,47.0449,22.7455,23.498,21.3595,36.2004,-31.0217,85.7143,57.1429,36.78,28289755.8797,61314300.0
2012-11-05,22.596,23.0566,21.9142,-0.31,-2.32,1.28,39.2238,43.1824,44.9952,36.9976,22.6367,23.4476,20.0701,-21.5017,-67.7066,78.5714,50.0,34.9737,27671603.9317,59673000.0
2012-11-06,22.589,23.0802,21.9314,-0.29,-2.03,1.18,33.4936,40.0573,37.0764,27.1868,22.4622,23.3772,18.6736,-61.2753,-94.1923,71.4286,42.8571,34.9596,27002931.2044,58776000.0
2012-11-07,22.48,23.0846,21.945,-1.01,-2.98,0.22,21.0177,31.5056,26.6856,15.8723,22.0018,23.2327,18.7924,-171.3867,-201.7779,64.2857,100.0,29.3451,26158858.105,57520900.0
2012-11-08,22.345,23.0852,21.9554,-0.36,-2.75,0.03,18.1988,29.1194,16.6493,6.8889,21.5468,23.0685,19.1506,-157.0835,-198.7801,57.1429,100.0,29.4684,25200458.105,56562500.0
2012-11-09,22.259,23.084,21.962,0.31,-2.28,-0.06,27.9121,33.7712,9.6228,6.1072,21.32,22.9372,19.7688,-122.6185,-181.1852,50.0,100.0,31.1462,25404203.5595,57252100.0
2012-11-12,22.115,23.0878,21.964,0.19,-1.96,0.19,33.5538,36.521,8.045,11.139,21.224,22.8278,20.3429,-79.8531,-135.8342,42.8571,92.8571,35.0917,25617173.1248,57697400.0
2012-11-13,21.894,23.0968,21.9648,-0.44,-2.42,0.45,27.6973,33.0942,10.3551,13.8191,21.0168,22.6907,21.3177,-85.2594,-151.2316,35.7143,85.7143,33.7707,25576105.3828,56424300.0
2012-11-14,21.69,23.0998,21.97,0.41,-1.66,0.15,39.2285,38.8518,13.3724,15.1591,21.0085,22.5928,21.4146,-47.427,-98.3466,28.5714,78.5714,37.9182,25673170.142,57075000.0
2012-11-15,21.495,23.0948,21.9735,-0.22,-2.04,-0.25,35.6674,37.0113,14.0145,13.0653,20.9388,22.4834,21.6528,-57.0876,-101.8966,21.4286,71.4286,33.3102,25713210.142,56474400.0
2012-11-16,21.371,23.0906,21.9779,0.48,-1.4,-0.21,47.7424,43.3203,15.6337,18.6767,21.0545,22.4172,21.2427,-13.8356,-67.2846,14.2857,64.2857,30.1637,26096641.1765,57003900.0
2012-11-19,21.342,23.0838,21.9818,0.64,-0.24,-0.34,59.5521,50.447,19.3188,26.2144,21.3593,22.404,19.9331,129.4926,-5.2282,7.1429,57.1429,27.511,26662768.8688,57588000.0
2012-11-20,21.3785,23.0755,21.9854,0.365,0.295,-0.415,64.8391,53.9994,28.7406,41.3308,21.7108,22.4194,19.0537,215.8643,42.1242,0.0,50.0,23.8642,27149619.4473,58716900.0
2012-11-21,21.5085,23.0719,21.9902,-0.075,0.21,-0.18,62.8691,53.1561,41.4003,56.6556,21.9485,22.4281,18.4209,138.7724,46.2911,0.0,42.8571,31.4259,26868121.4081,57961300.0
2012-11-23,21.6725,23.0709,21.9949,-0.02,0.29,-0.05,62.2804,52.9188,55.6136,68.8543,22.1179,22.4346,17.5028,86.3557,27.9767,0.0,35.7143,35.308,27075121.4081,57662300.0
2012-11-26,21.7625,23.0431,21.9954,-0.43,0.04,-1.39,50.4345,47.961,65.5208,71.0525,22.0999,22.4076,16.3903,48.0266,7.9918,0.0,28.5714,36.1954,25999716.8626,56270600.0
2012-11-27,21.8425,23.0037,21.9952,0.09,-0.64,-1.97,52.6344,49.0372,70.0835,70.3437,22.1145,22.3889,15.4415,31.5322,3.6034,78.5714,21.4286,35.7463,26292583.5293,57319400.0
2012-11-28,21.9645,22.9509,21.9993,-0.02,-0.99,-2.64,52.0356,48.7957,69.5011,67.1072,22.1173,22.3698,14.7677,40.9187,21.8393,71.4286,14.2857,45.6456,25878811.4363,56272800.0
2012-11-29,22.0595,22.8971,22.0057,0.14,-1.09,-2.69,56.1129,50.6286,69.2139,70.1909,22.1642,22.3624,14.142,29.5415,29.7403,64.2857,7.1429,44.4553,26171411.4363,57485000.0
2012-11-30,22.1365,22.8323,22.0073,-0.4,-1.18,-3.24,43.7236,45.6055,67.7494,65.9501,22.0652,22.3245,14.1205,-87.1831,-8.5801,57.1429,0.0,40.2599,26418241.0915,55601300.0
2012-12-03,22.0835,22.7557,22.0044,-0.82,-1.77,-3.83,28.6138,37.411,61.9986,49.8548,21.7197,22.2258,14.1999,-202.8843,-56.17,50.0,7.1429,34.438,25218595.8084,54219100.0
2012-12-04,21.9285,22.6729,21.999,-0.38,-1.84,-4.14,24.1093,34.3324,47.5739,26.9168,21.339,22.1036,14.858,-195.4077,-115.3505,42.8571,100.0,34.9215,24585199.2567,53138600.0
2012-12-05,21.769,22.6019,21.9934,0.32,-1.23,-3.55,34.2745,38.8928,31.0396,16.3473,21.1662,22.0131,15.6727,-129.4004,-98.9308,35.7143,100.0,35.1642,25047601.9964,53856800.0
2012-12-06,21.721,22.5587,21.9854,1.04,0.82,-2.16,56.4119,50.8415,25.075,31.961,21.3869,22.0078,14.7544,-11.5713,4.1392,28.5714,92.8571,41.4792,26118401.9964,54927600.0
2012-12-07,21.773,22.5405,21.9871,0.98,2.16,-0.91,68.1904,58.9809,35.3916,57.8666,21.8781,22.0783,15.3384,134.7542,132.2636,100.0,85.7143,48.4241,26860314.8905,57243400.0
2012-12-10,21.872,22.5335,21.9872,0.04,1.89,-0.35,68.5945,59.2773,55.8853,77.8285,22.256,22.1478,15.8806,121.5844,130.3975,92.8571,78.5714,50.4485,27570294.8905,58426700.0
2012-12-11,21.806,22.4955,21.9809,-1.56,0.14,-1.9,43.468,45.4766,67.6649,67.2996,22.0178,22.0933,14.9458,12.4539,14.5426,85.7143,71.4286,28.6823,19812022.1385,48709000.0
2012-12-12,21.734,22.4397,21.9769,-0.08,0.5,-2.79,42.5358,44.8993,65.1833,50.4219,21.8129,22.0358,14.117,-33.8564,-47.5925,78.5714,64.2857,24.9316,19046918.6902,47229800.0
2012-12-13,21.707,22.3899,21.9766,0.59,0.68,-2.49,51.4875,49.9459,52.3558,39.346,21.8557,22.0271,13.2712,19.5028,0.7267,71.4286,57.1429,30.7003,19834376.3173,49249800.0
2012-12-14,21.662,22.3253,21.977,-0.58,0.32,-3.23,43.683,45.5311,42.7918,38.6076,21.6958,21.9744,12.5764,-19.011,-50.7574,64.2857,50.0,28.7027,17806076.3173,45869300.0
2012-12-17,21.728,22.2657,21.9773,0.29,0.13,-2.98,48.2581,48.0058,39.9086,41.7722,21.6738,21.947,11.9436,-23.0148,-54.1858,57.1429,42.8571,28.4647,18665839.4752,47193800.0
2012-12-18,21.824,22.2017,21.9689,-0.08,-0.59,-3.2,47.0285,47.3665,39.4163,37.8692,21.6322,21.9152,11.1064,-20.5433,-31.305,50.0,35.7143,29.1353,17802866.748,45837700.0
2012-12-19,21.931,22.1579,21.963,0.43,-0.525,-2.19,54.3262,51.1335,41.4205,44.6203,21.7448,21.9184,10.5208,-13.3158,-2.3703,42.8571,28.5714,34.4891,19135146.1597,47649600.0
2012-12-20,21.965,22.1215,21.9589,0.31,-0.14,-1.82,59.0689,53.7059,44.6906,51.5823,21.9314,21.9453,10.4272,28.9334,47.8969,35.7143,21.4286,41.1239,20648217.5883,49767900.0
2012-12-21,21.884,22.0935,21.954,-0.17,-0.29,-1.4,55.3891,52.0866,51.2658,57.5949,22.013,21.9576,10.3403,37.7944,39.2271,28.5714,14.2857,42.0898,21173261.8465,49136200.0
2012-12-24,21.785,22.0659,21.9443,-0.14,0.0,-1.38,52.2611,50.7301,55.5907,57.5949,22.0258,21.9585,10.2506,58.5347,27.3101,21.4286,7.1429,43.2543,21258468.0828,48926000.0
2012-12-26,21.841,22.0407,21.9369,-0.01,-0.1,-1.26,52.0163,50.6287,55.2841,50.6623,22.0306,21.9587,10.5601,86.1911,46.5112,14.2857,0.0,43.649,20604629.6213,48046700.0
2012-12-27,21.899,22.0139,21.9319,-0.06,-0.14,-1.34,50.3649,49.9829,50.2164,42.392,22.0129,21.9543,10.4053,10.4828,14.8165,7.1429,0.0,40.4974,20990853.7592,47300000.0
2012-12-28,21.879,21.9903,21.9232,-0.19,-0.47,-1.18,45.0778,47.8995,42.5516,34.6006,21.9359,21.9356,10.0521,-30.6166,-2.6884,0.0,42.8571,34.439,20892012.5827,46739900.0
2012-12-31,21.896,21.9593,21.9104,-0.21,-0.28,-1.55,39.7033,45.6353,34.5933,26.7874,21.8088,21.9019,9.4177,-82.2445,-22.114,7.1429,35.7143,29.9273,20070040.8846,45495200.0
2013-01-02,22.0295,21.9606,21.9055,1.455,1.995,0.065,69.295,59.8102,36.7436,48.8429,22.1958,21.9821,10.3931,213.0043,137.5419,0.0,28.5714,50.8661,21545432.8417,47039600.0
2013-01-03,22.1995,21.978,21.8985,0.285,2.66,0.87,72.3914,61.9054,48.4688,69.7762,22.5755,22.0796,11.7975,226.5959,205.4296,100.0,21.4286,58.325,21973439.6378,48375500.0
2013-01-04,22.3225,21.998,21.8923,-0.04,2.3,1.0,71.2155,61.4215,70.8081,93.8051,22.8397,22.1684,12.3708,125.8665,154.562,92.8571,14.2857,50.9922,22414101.7068,47593100.0
2013-01-07,22.4165,22.0182,21.8884,0.02,1.28,1.01,71.4857,61.5832,84.9907,91.3907,23.0364,22.2536,12.9285,98.6227,135.9402,85.7143,7.1429,65.3065,22948451.0219,48707600.0
2013-01-08,22.5175,22.0384,21.8832,-0.1,0.2,1.01,67.7746,60.2237,91.3738,88.9255,23.1425,22.3261,13.4736,85.789,136.54,100.0,0.0,73.1163,22393831.0219,47699200.0
2013-01-09,22.6525,22.0662,21.8812,0.2,0.36,1.39,71.2564,62.0291,89.8826,89.3315,23.2802,22.4096,13.828,77.3222,135.2936,100.0,7.1429,73.4537,22894679.62,49147600.0
2013-01-10,22.7965,22.0802,21.8784,0.08,2.0,0.7,72.636,62.7573,88.1036,86.0537,23.4014,22.4944,14.6684,88.2805,136.9269,100.0,0.0,73.0169,22019240.3343,50589500.0
2013-01-11,22.9145,22.0812,21.8726,-0.32,1.76,0.05,59.3432,57.9686,85.3202,80.5753,23.3781,22.5494,14.6641,43.3711,87.8585,92.8571,42.8571,56.1753,20627142.0292,47757300.0
2013-01-14,23.0685,22.0808,21.8643,0.17,1.34,-0.02,63.4849,59.7267,80.5885,75.1366,23.4101,22.6142,14.6602,45.5951,82.9603,85.7143,35.7143,60.6535,20729398.1267,48595800.0
2013-01-15,23.2535,22.0886,21.8562,0.1,2.02,0.39,65.8709,60.7663,76.7218,74.4536,23.4606,22.6828,14.7579,50.225,77.6893,78.5714,28.5714,65.4895,21589350.9569,50418900.0
2013-01-16,23.25,22.0924,21.8443,-0.43,1.3,0.19,49.6089,54.2781,73.9526,72.2678,23.35,22.7141,13.8352,-201.6823,29.6889,71.4286,21.4286,56.8631,22160277.9232,48386400.0
2013-01-17,23.209,22.1006,21.8243,-0.09,1.29,0.41,46.7883,53.0024,71.0838,66.5301,23.2333,22.7364,12.9785,-124.3473,28.4475,64.2857,14.2857,62.2332,21666622.616,46888700.0
2013-01-18,23.171,22.1144,21.8035,-0.01,0.85,0.69,46.446,52.8538,66.0291,59.2896,23.1398,22.7565,13.094,-159.1062,-2.99,57.1429,7.1429,61.0258,22407289.2826,45959500.0
2013-01-22,23.116,22.1454,21.7837,-0.15,0.39,1.55,41.1742,50.5633,59.3463,52.2191,23.0184,22.7636,13.2012,-110.5168,-5.8666,50.0,0.0,65.9812,22588289.2826,45326000.0
2013-01-23,23.075,22.1844,21.7673,0.04,0.6,1.95,43.1806,51.171,51.544,43.1232,22.9402,22.7732,12.6547,-59.3339,8.0135,42.8571,0.0,64.943,22150810.116,46280500.0
2013-01-24,23.059,22.2262,21.7502,0.45,1.19,2.09,60.751,57.5003,46.1991,43.2549,23.0303,22.8166,11.8594,24.4983,48.0236,35.7143,78.5714,68.9131,23601288.0107,50004700.0
2013-01-25,23.11,22.2792,21.7369,0.75,1.95,2.65,75.4891,65.5219,48.0976,57.9148,23.3441,22.9149,12.614,180.4141,143.3438,100.0,71.4286,76.2964,25043565.5617,53930900.0
2013-01-28,23.198,22.342,21.7291,0.05,2.06,3.14,76.1846,65.9829,57.742,72.0562,23.5908,23.0112,13.7951,171.0557,177.8683,100.0,64.2857,77.5042,24026761.0673,56251300.0
2013-01-29,23.279,22.3986,21.7183,0.1,2.35,2.83,77.6636,66.935,69.4889,78.4956,23.8025,23.1092,14.5639,110.7173,156.0356,92.8571,57.1429,72.4896,24521341.8893,57588500.0
2013-01-30,23.291,22.4478,21.703,-0.59,1.97,2.46,54.4068,56.8283,72.6794,67.4864,23.759,23.1558,15.7427,73.9803,129.2464,100.0,50.0,64.6689,22432291.8893,55316200.0
2013-01-31,23.416,22.5014,21.6913,0.7,1.215,2.68,67.7673,63.8102,71.9059,69.7358,23.9531,23.2533,16.8374,73.413,135.2065,92.8571,42.8571,64.9582,23313312.7226,56942700.0
2013-02-01,23.599,22.552,21.6825,0.49,1.42,2.53,73.9915,67.7428,70.3143,73.7206,24.2535,23.3823,18.5014,116.01,190.3297,100.0,35.7143,75.078,23879339.9953,59236600.0
2013-02-04,23.737,22.5861,21.668,-0.46,1.0,1.705,61.0747,61.0372,74.7369,80.7544,24.3173,23.4682,19.5647,62.1696,108.8182,92.8571,28.5714,70.9215,24063208.4164,58072100.0
2013-02-05,23.859,22.6155,21.6531,-0.31,0.67,1.47,53.7036,56.9463,76.3401,74.5455,24.2549,23.5247,19.5367,8.2645,58.0563,85.7143,21.4286,65.0983,24208547.2223,56681000.0
2013-02-06,24.017,22.6533,21.6383,0.4,1.17,1.89,60.8216,60.6145,75.1201,70.0606,24.3347,23.6083,20.0464,72.3552,96.9324,78.5714,14.2857,72.831,24595628.8013,58782300.0
2013-02-07,24.147,22.7031,21.6275,0.17,1.14,2.49,63.5968,62.0927,72.573,73.1129,24.4441,23.6997,20.9422,126.9743,117.4878,100.0,7.1429,73.6758,23974588.6347,60990600.0
2013-02-08,24.223,22.7553,21.6219,0.21,1.27,2.61,66.9687,63.8954,75.0737,82.0477,24.5886,23.8014,21.7741,107.0293,107.2183,92.8571,0.0,77.0525,24876369.8847,61952500.0
2013-02-11,24.316,22.8123,21.6238,0.22,1.81,2.85,70.328,65.7338,80.73,87.0293,24.7621,23.9136,23.0406,130.4733,123.9773,100.0,0.0,78.4265,25366932.5966,64178900.0
2013-02-12,24.404,22.8675,21.626,0.05,1.69,2.76,71.1071,66.1556,84.5548,84.5874,24.9003,24.0225,24.7326,141.0016,139.7101,100.0,0.0,79.894,23497791.2173,67031800.0
2013-02-13,24.555,22.9315,21.6343,0.04,1.63,3.2,71.7982,66.5108,83.5838,79.1347,25.0087,24.1277,26.2295,111.8665,122.6606,92.8571,0.0,71.9827,22705496.4804,68913500.0
2013-02-14,24.7,23.0247,21.6391,0.64,2.7,4.66,80.5037,71.6389,81.2936,80.1587,25.2932,24.2753,27.8428,135.2127,141.9362,100.0,0.0,71.3575,24826240.9249,71992000.0
2013-02-15,24.789,23.1241,21.6485,-0.07,2.72,4.97,77.4529,70.3697,80.9621,83.5928,25.4727,24.4084,29.4948,108.1185,133.1943,100.0,14.2857,72.3613,25561404.5613,68827600.0
2013-02-19,24.666,23.1655,21.6439,-2.58,0.15,2.07,29.4546,41.3153,77.0277,67.3315,24.7438,24.3346,28.4127,-185.4203,-115.9617,92.8571,100.0,54.903,24488782.2262,57706200.0
2013-02-20,24.649,23.2011,21.6423,0.75,1.05,1.78,41.7064,48.0324,67.0387,50.1916,24.4464,24.3222,26.8964,-101.1342,-55.4477,85.7143,92.8571,67.7458,24561241.2866,68502600.0
2013-02-21,24.526,23.2039,21.6382,-0.66,0.35,0.14,35.3953,43.332,49.3042,30.3896,24.0065,24.2591,25.4885,-116.4598,-109.9961,78.5714,85.7143,62.4659,22026247.8525,65405900.0
2013-02-22,24.436,23.2159,21.6394,0.5,0.4,0.6,43.0165,47.5218,38.693,35.4978,23.8474,24.2375,24.6737,-90.2245,-119.0332,71.4286,78.5714,57.7072,24202119.8151,67757600.0
2013-02-25,24.373,23.2687,21.647,0.48,0.13,2.64,49.6667,51.2483,34.7186,38.2684,23.8913,24.2535,23.1249,-29.1275,-37.8024,64.2857,71.4286,61.5075,25615016.7848,70671700.0
2013-02-26,24.256,23.3167,21.6567,-0.32,-0.24,2.4,45.5336,48.7623,39.2496,43.9827,23.8212,24.2434,21.6426,-24.6486,-39.001,57.1429,64.2857,59.8077,24084485.3563,67852300.0
2013-02-27,24.152,23.3565,21.6674,0.18,-0.16,1.99,48.354,50.2249,43.0592,46.9264,23.8317,24.2471,20.2662,-13.9972,-34.1543,50.0,57.1429,59.6894,23598755.8481,69827600.0
2013-02-28,23.969,23.3929,21.6737,-0.75,-0.32,1.82,38.63,44.522,43.3766,39.2208,23.5944,24.1925,19.3253,-56.819,-90.2886,42.8571,50.0,55.4827,21559158.772,67687900.0
2013-03-01,23.728,23.4247,21.6779,0.06,-0.96,1.59,39.7607,45.0595,40.3175,34.8052,23.442,24.1451,18.6878,-63.573,-97.8912,35.7143,42.8571,52.8233,21132364.1775,69442500.0
2013-03-04,23.5,23.4593,21.6868,0.06,-1.39,1.73,41.0282,45.6268,34.4589,29.3506,23.3535,24.1046,18.377,-81.9965,-103.7959,28.5714,35.7143,49.1952,22316741.1005,70952000.0
2013-03-05,23.629,23.5051,21.701,0.99,0.06,2.29,58.0289,54.0562,34.3723,38.961,23.6201,24.1421,17.329,91.8738,-7.4553,21.4286,28.5714,47.9291,23919086.5199,72693700.0
2013-03-06,23.677,23.5435,21.7113,-0.06,0.31,1.92,56.8696,53.5147,38.6147,47.5325,23.8012,24.1723,16.5588,101.7598,8.3921,14.2857,21.4286,50.873,23919086.5199,71749100.0
2013-03-07,23.809,23.5889,21.7284,0.18,0.09,2.27,59.6882,54.9719,47.8788,57.1429,23.9964,24.2142,15.8808,94.7163,15.8058,7.1429,14.2857,48.2911,24399264.2977,72559400.0
2013-03-08,23.941,23.6471,21.7506,0.5,0.42,2.91,66.7333,58.8325,58.339,70.3417,24.3064,24.2916,15.8553,150.5075,59.6966,0.0,7.1429,46.4336,25573639.4098,74257200.0
2013-03-11,24.036,23.7077,21.7695,0.11,0.32,3.03,68.1615,59.6521,69.836,82.0234,24.5706,24.3725,16.1349,138.083,75.042,100.0,0.0,62.7461,26089284.4098,75843800.0
2013-03-12,23.963,23.7295,21.7789,-2.0,-1.9,1.09,35.6743,42.9207,73.3639,67.7265,24.1014,24.2944,15.5883,-81.1278,-78.392,92.8571,14.2857,39.2751,21732777.6137,70802000.0
2013-03-13,23.977,23.7761,21.7947,1.05,-0.9,2.33,50.2096,50.7334,67.9468,54.0904,24.0991,24.3011,14.7154,0.2532,-10.4112,85.7143,7.1429,63.6127,28797785.1137,85675700.0
2013-03-14,24.042,23.8221,21.8125,-0.24,-1.18,2.3,47.3561,49.0798,53.4225,38.4506,24.0175,24.2885,13.9048,-14.3605,-11.4474,78.5714,0.0,63.1515,27894237.2876,83078000.0
2013-03-15,24.0735,23.8335,21.8281,-0.275,-2.095,0.57,44.0123,47.1822,45.4017,43.6641,23.8662,24.255,13.643,-63.4372,-40.3443,71.4286,35.7143,57.3449,27531955.5975,80934500.0
2013-03-18,24.0245,23.8243,21.8369,-0.745,-2.77,-0.46,35.9822,42.3993,36.7981,28.2795,23.5086,24.1657,14.1257,-156.0105,-126.5902,64.2857,100.0,58.7327,26811318.0975,79012800.0
2013-03-19,23.8475,23.8101,21.8475,-0.29,-0.48,-0.71,33.2289,40.671,32.3302,25.0471,23.1506,24.059,15.7106,-169.9475,-209.7941,57.1429,100.0,51.7012,29366641.1063,75057300.0
2013-03-20,23.7025,23.8007,21.8618,0.26,-0.97,-0.47,38.177,42.9176,26.9296,27.4623,22.9764,23.9781,17.0386,-85.2988,-112.6053,50.0,92.8571,56.1723,29815180.801,76759600.0
2013-03-21,23.5155,23.7885,21.8821,-0.24,-0.55,-0.61,35.3554,41.3607,29.4145,35.7343,22.7743,23.8831,18.3524,-79.6034,-118.0246,42.8571,85.7143,57.3664,29403158.8497,75870500.0
